426,64,43,50,71,126,81,39,49,41,vomitoxin_ppb
0.4099753264110863,0.4744057701760307,0.4630788125975094,0.3732303682816642,0.4698144828630928,0.43421900092831,0.4307274994326859,0.3508858650686444,0.2878834624641442,0.3115890666939302,0.1850594227504244
0.3264838009729174,0.4546215151580901,0.4853656096247196,0.4627116290923547,0.3210122010057434,0.3881261812699113,0.536983817182981,0.4008552862001597,0.5336447859418354,0.4141344291419579,0.168081494057725
0.5689257529805469,0.5211757791050136,0.5843737397167665,0.5816745445298976,0.4972322965799332,0.5462150418831366,0.7595158173859788,0.5568999840373572,0.5920250268475589,0.6471781940187131,0.2190152801358234
0.6684583457005036,0.5995769189381919,0.5123940436859826,0.6055433143943763,0.4344533930500114,0.5892132465343272,0.6753638929893335,0.7324147191572783,0.6414808770638425,0.6822716565104219,0.0356536502546689
0.3140679666619048,0.1362901437551678,0.2862815911375187,0.3001323314482502,0.2097866084356094,0.397418982689802,0.4293473609673368,0.2648286974099709,0.5017592593689324,0.2877100867617128,0.2359932088285229
0.1383218696631454,0.0478090459238527,0.2671506614311385,0.1758064495745817,0.1735070266836937,0.2003094334079636,0.1571335437152892,0.1443754488922537,0.1435633717109878,0.1709352010627716,0.1850594227504244
0.8268964528857952,0.576876335395174,0.8181300000342777,0.6898985955734891,0.5895423152338923,0.8308901633181494,0.7905594663478821,0.6399251918872981,0.6801301394421984,0.5776158425442601,0.0831918505942275
0.4253865483712142,0.1079861689359862,0.2345377615985782,0.3887943482516829,0.1388129134709732,0.4608278026854622,0.3857314733696295,0.3478135314835582,0.3944860569584771,0.3552624210445059,0.0152801358234295
0.3409817013727143,0.142342042599773,0.2646069584392383,0.2123296536516712,0.0124581801814065,0.4372853577845985,0.3567153563697269,0.1854890300899507,0.3905701039194795,0.2622785710702986,0.1850594227504244
0.3483587895982425,0.3168478898268509,0.4638254225540443,0.2509923340826199,0.3800584411018797,0.4415988872841669,0.2853792496814633,0.358074744061496,0.3831179290807793,0.3171734756025579,0.032258064516129
0.9628494079187808,0.7986936229269241,0.675117605903442,0.7910567456118707,0.7386853133333673,0.7650755378129341,0.7588205567321142,0.8151527971074393,0.6797862296595407,0.7683880527373044,0.168081494057725
0.2150797852156389,0.3077657348398208,0.432599122411397,0.3244847314089045,0.2951914286416428,0.3345151804168256,0.3276009367769901,0.2251823824786549,0.1926745753801468,0.3338482741150985,0.0152801358234295
0.7780492320233066,0.4844646187493089,0.4521529630971106,0.4990630927339432,0.5866000347105891,0.7432176358796001,0.6480664995940497,0.5299841288961498,0.5508926092126853,0.3494734252942864,0.0831918505942275
0.8948175696697791,0.7168415394462915,0.7579100558295477,0.6465989891213804,0.7170445436015551,0.9343835670562876,0.9641681851639654,0.764754904795286,0.7347323360000546,0.7070895818535547,0.0492359932088285
